Episode  614 | score=  1524 | reward=   15.24 | moves= 161 | max_tile=  128 | eps=0.200
Episode  615 | score=  1316 | reward=   13.16 | moves= 136 | max_tile=  128 | eps=0.200
Episode  616 | score=  1372 | reward=   13.72 | moves= 143 | max_tile=  128 | eps=0.200
Episode  617 | score=  1324 | reward=   13.24 | moves= 137 | max_tile=  128 | eps=0.200
Episode  618 | score=   776 | reward=    7.76 | moves=  96 | max_tile=   64 | eps=0.200
Episode  619 | score=  1616 | reward=   16.16 | moves= 161 | max_tile=  128 | eps=0.200
Episode  620 | score=  2192 | reward=   21.92 | moves= 180 | max_tile=  256 | eps=0.200
Episode  621 | score=  1844 | reward=   18.44 | moves= 172 | max_tile=  128 | eps=0.200
Episode  622 | score=  2116 | reward=   21.16 | moves= 178 | max_tile=  256 | eps=0.200
Episode  623 | score=   692 | reward=    6.92 | moves=  89 | max_tile=   64 | eps=0.200
Episode  624 | score=   736 | reward=    7.36 | moves=  95 | max_tile=   64 | eps=0.200
Episode  625 | score=   692 | reward=    6.92 | moves=  94 | max_tile=   64 | eps=0.200
Episode  626 | score=  1080 | reward=   10.80 | moves= 118 | max_tile=  128 | eps=0.200
Episode  627 | score=   588 | reward=    5.88 | moves=  82 | max_tile=   64 | eps=0.200
Episode  628 | score=   844 | reward=    8.44 | moves= 102 | max_tile=   64 | eps=0.200
Episode  629 | score=  1148 | reward=   11.48 | moves= 117 | max_tile=  128 | eps=0.200
Episode  630 | score=  1384 | reward=   13.84 | moves= 140 | max_tile=  128 | eps=0.200
Episode  631 | score=  1328 | reward=   13.28 | moves= 138 | max_tile=  128 | eps=0.200
Episode  632 | score=  1552 | reward=   15.52 | moves= 158 | max_tile=  128 | eps=0.200
Episode  633 | score=  2436 | reward=   24.36 | moves= 207 | max_tile=  256 | eps=0.200
Episode  634 | score=   520 | reward=    5.20 | moves=  75 | max_tile=   64 | eps=0.200
Episode  635 | score=   652 | reward=    6.52 | moves=  87 | max_tile=   64 | eps=0.200
Episode  636 | score=   584 | reward=    5.84 | moves=  80 | max_tile=   64 | eps=0.200
Episode  637 | score=  1472 | reward=   14.72 | moves= 153 | max_tile=  128 | eps=0.200
Episode  638 | score=  1340 | reward=   13.40 | moves= 137 | max_tile=  128 | eps=0.200
Episode  639 | score=  1048 | reward=   10.48 | moves= 113 | max_tile=  128 | eps=0.200
Episode  640 | score=   948 | reward=    9.48 | moves=  97 | max_tile=  128 | eps=0.200
Episode  641 | score=  1464 | reward=   14.64 | moves= 143 | max_tile=  128 | eps=0.200
Episode  642 | score=  1000 | reward=   10.00 | moves= 119 | max_tile=   64 | eps=0.200
Episode  643 | score=  2408 | reward=   24.08 | moves= 207 | max_tile=  256 | eps=0.200
Episode  644 | score=   828 | reward=    8.28 | moves= 105 | max_tile=   64 | eps=0.200
Episode  645 | score=  1244 | reward=   12.44 | moves= 126 | max_tile=  128 | eps=0.200
Episode  646 | score=  1600 | reward=   16.00 | moves= 159 | max_tile=  128 | eps=0.200
Episode  647 | score=   512 | reward=    5.12 | moves=  74 | max_tile=   64 | eps=0.200
Episode  648 | score=  1688 | reward=   16.88 | moves= 167 | max_tile=  128 | eps=0.200
Episode  649 | score=   448 | reward=    4.48 | moves=  65 | max_tile=   64 | eps=0.200
Episode  650 | score=  1276 | reward=   12.76 | moves= 132 | max_tile=  128 | eps=0.200
Episode  651 | score=   764 | reward=    7.64 | moves= 103 | max_tile=   64 | eps=0.200
Episode  652 | score=  1316 | reward=   13.16 | moves= 138 | max_tile=  128 | eps=0.200
Episode  653 | score=  1276 | reward=   12.76 | moves= 129 | max_tile=  128 | eps=0.200
Episode  654 | score=   648 | reward=    6.48 | moves=  86 | max_tile=   64 | eps=0.200
Episode  655 | score=   620 | reward=    6.20 | moves=  87 | max_tile=   64 | eps=0.200
Episode  656 | score=  1484 | reward=   14.84 | moves= 155 | max_tile=  128 | eps=0.200
Episode  657 | score=  1088 | reward=   10.88 | moves= 122 | max_tile=   64 | eps=0.200
Episode  658 | score=   856 | reward=    8.56 | moves= 110 | max_tile=   64 | eps=0.200
Episode  659 | score=   432 | reward=    4.32 | moves=  73 | max_tile=   32 | eps=0.200
Episode  660 | score=   696 | reward=    6.96 | moves=  92 | max_tile=   64 | eps=0.200
Episode  661 | score=   808 | reward=    8.08 | moves= 106 | max_tile=   64 | eps=0.200
Episode  662 | score=  1112 | reward=   11.12 | moves= 117 | max_tile=  128 | eps=0.200
Episode  663 | score=  1292 | reward=   12.92 | moves= 130 | max_tile=  128 | eps=0.200
Episode  664 | score=  2084 | reward=   20.84 | moves= 178 | max_tile=  256 | eps=0.200
Episode  665 | score=  1620 | reward=   16.20 | moves= 162 | max_tile=  128 | eps=0.200
Episode  666 | score=   504 | reward=    5.04 | moves=  70 | max_tile=   64 | eps=0.200
Episode  667 | score=  2504 | reward=   25.04 | moves= 212 | max_tile=  256 | eps=0.200
Episode  668 | score=  2316 | reward=   23.16 | moves= 196 | max_tile=  256 | eps=0.200
Episode  669 | score=   440 | reward=    4.40 | moves=  72 | max_tile=   32 | eps=0.200
Episode  670 | score=   644 | reward=    6.44 | moves=  86 | max_tile=   64 | eps=0.200
Episode  671 | score=  2836 | reward=   28.36 | moves= 230 | max_tile=  256 | eps=0.200
Episode  672 | score=  1120 | reward=   11.20 | moves= 109 | max_tile=  128 | eps=0.200
Episode  673 | score=  1232 | reward=   12.32 | moves= 126 | max_tile=  128 | eps=0.200
Episode  674 | score=  1748 | reward=   17.48 | moves= 163 | max_tile=  128 | eps=0.200
Episode  675 | score=  1044 | reward=   10.44 | moves= 111 | max_tile=  128 | eps=0.200
Episode  676 | score=  1240 | reward=   12.40 | moves= 128 | max_tile=  128 | eps=0.200
Episode  677 | score=  1648 | reward=   16.48 | moves= 169 | max_tile=  128 | eps=0.200
Episode  678 | score=  1428 | reward=   14.28 | moves= 146 | max_tile=  128 | eps=0.200
Episode  679 | score=   912 | reward=    9.12 | moves= 113 | max_tile=   64 | eps=0.200
Episode  680 | score=   760 | reward=    7.60 | moves=  93 | max_tile=   64 | eps=0.200
Episode  681 | score=  1444 | reward=   14.44 | moves= 150 | max_tile=  128 | eps=0.200
Episode  682 | score=   636 | reward=    6.36 | moves=  88 | max_tile=   64 | eps=0.200
Episode  683 | score=  2348 | reward=   23.48 | moves= 200 | max_tile=  256 | eps=0.200
Episode  684 | score=   604 | reward=    6.04 | moves=  82 | max_tile=   64 | eps=0.200
Episode  685 | score=   352 | reward=    3.52 | moves=  62 | max_tile=   32 | eps=0.200
Episode  686 | score=  1144 | reward=   11.44 | moves= 124 | max_tile=  128 | eps=0.200
Episode  687 | score=   712 | reward=    7.12 | moves=  92 | max_tile=   64 | eps=0.200
Episode  688 | score=  1428 | reward=   14.28 | moves= 146 | max_tile=  128 | eps=0.200
Episode  689 | score=  1404 | reward=   14.04 | moves= 142 | max_tile=  128 | eps=0.200
Episode  690 | score=  1768 | reward=   17.68 | moves= 169 | max_tile=  128 | eps=0.200
Episode  691 | score=  1472 | reward=   14.72 | moves= 146 | max_tile=  128 | eps=0.200
Episode  692 | score=   788 | reward=    7.88 | moves= 103 | max_tile=   64 | eps=0.200
Episode  693 | score=   824 | reward=    8.24 | moves= 103 | max_tile=   64 | eps=0.200
Episode  694 | score=  1324 | reward=   13.24 | moves= 137 | max_tile=  128 | eps=0.200
Episode  695 | score=  1420 | reward=   14.20 | moves= 144 | max_tile=  128 | eps=0.200
Episode  696 | score=   656 | reward=    6.56 | moves=  86 | max_tile=   64 | eps=0.200
Episode  697 | score=  1548 | reward=   15.48 | moves= 156 | max_tile=  128 | eps=0.200
Episode  698 | score=  2488 | reward=   24.88 | moves= 205 | max_tile=  256 | eps=0.200
Episode  699 | score=   864 | reward=    8.64 | moves= 109 | max_tile=   64 | eps=0.200
Episode  700 | score=  1120 | reward=   11.20 | moves= 127 | max_tile=   64 | eps=0.200
Episode  701 | score=  1552 | reward=   15.52 | moves= 151 | max_tile=  128 | eps=0.200
Episode  702 | score=   964 | reward=    9.64 | moves= 115 | max_tile=   64 | eps=0.200
Episode  703 | score=   600 | reward=    6.00 | moves=  81 | max_tile=   64 | eps=0.200
Episode  704 | score=  1368 | reward=   13.68 | moves= 142 | max_tile=  128 | eps=0.200
Episode  705 | score=  2460 | reward=   24.60 | moves= 208 | max_tile=  256 | eps=0.200
Episode  706 | score=  1128 | reward=   11.28 | moves= 120 | max_tile=  128 | eps=0.200
Episode  707 | score=  1304 | reward=   13.04 | moves= 133 | max_tile=  128 | eps=0.200
Episode  708 | score=  1384 | reward=   13.84 | moves= 140 | max_tile=  128 | eps=0.200
Episode  709 | score=  1304 | reward=   13.04 | moves= 133 | max_tile=  128 | eps=0.200
Episode  710 | score=  2128 | reward=   21.28 | moves= 179 | max_tile=  256 | eps=0.200
Episode  711 | score=  2408 | reward=   24.08 | moves= 207 | max_tile=  256 | eps=0.200
Episode  712 | score=  1404 | reward=   14.04 | moves= 145 | max_tile=  128 | eps=0.200
Episode  713 | score=   928 | reward=    9.28 | moves= 113 | max_tile=   64 | eps=0.200
Episode  714 | score=  1372 | reward=   13.72 | moves= 144 | max_tile=  128 | eps=0.200
Episode  715 | score=  1316 | reward=   13.16 | moves= 134 | max_tile=  128 | eps=0.200
Episode  716 | score=   756 | reward=    7.56 | moves=  99 | max_tile=   64 | eps=0.200
Episode  717 | score=   424 | reward=    4.24 | moves=  69 | max_tile=   32 | eps=0.200
Episode  718 | score=   492 | reward=    4.92 | moves=  70 | max_tile=   64 | eps=0.200
Episode  719 | score=  1524 | reward=   15.24 | moves= 147 | max_tile=  128 | eps=0.200
Episode  720 | score=  1116 | reward=   11.16 | moves= 120 | max_tile=  128 | eps=0.200
Episode  721 | score=   812 | reward=    8.12 | moves= 103 | max_tile=   64 | eps=0.200
Episode  722 | score=  2036 | reward=   20.36 | moves= 171 | max_tile=  256 | eps=0.200
Episode  723 | score=  1584 | reward=   15.84 | moves= 153 | max_tile=  128 | eps=0.200
Episode  724 | score=  1496 | reward=   14.96 | moves= 149 | max_tile=  128 | eps=0.200
Episode  725 | score=   572 | reward=    5.72 | moves=  79 | max_tile=   64 | eps=0.200
Episode  726 | score=  1792 | reward=   17.92 | moves= 169 | max_tile=  128 | eps=0.200
Episode  727 | score=   620 | reward=    6.20 | moves=  85 | max_tile=   64 | eps=0.200
Episode  728 | score=   788 | reward=    7.88 | moves=  96 | max_tile=   64 | eps=0.200
Episode  729 | score=   992 | reward=    9.92 | moves= 120 | max_tile=   64 | eps=0.200
Episode  730 | score=  1176 | reward=   11.76 | moves= 128 | max_tile=  128 | eps=0.200
Episode  731 | score=   616 | reward=    6.16 | moves=  85 | max_tile=   64 | eps=0.200
Episode  732 | score=   508 | reward=    5.08 | moves=  68 | max_tile=   64 | eps=0.200
Episode  733 | score=  1676 | reward=   16.76 | moves= 171 | max_tile=  128 | eps=0.200
Episode  734 | score=   680 | reward=    6.80 | moves=  92 | max_tile=   64 | eps=0.200
Episode  735 | score=  1264 | reward=   12.64 | moves= 128 | max_tile=  128 | eps=0.200
Episode  736 | score=  1136 | reward=   11.36 | moves= 122 | max_tile=  128 | eps=0.200
Episode  737 | score=   532 | reward=    5.32 | moves=  73 | max_tile=   64 | eps=0.200
Episode  738 | score=  1748 | reward=   17.48 | moves= 178 | max_tile=  128 | eps=0.200
Episode  739 | score=  1328 | reward=   13.28 | moves= 137 | max_tile=  128 | eps=0.200
Episode  740 | score=  1352 | reward=   13.52 | moves= 142 | max_tile=  128 | eps=0.200
Episode  741 | score=  2156 | reward=   21.56 | moves= 185 | max_tile=  256 | eps=0.200
Episode  742 | score=  1080 | reward=   10.80 | moves= 116 | max_tile=  128 | eps=0.200
Episode  743 | score=  1732 | reward=   17.32 | moves= 162 | max_tile=  128 | eps=0.200
Episode  744 | score=   756 | reward=    7.56 | moves=  99 | max_tile=   64 | eps=0.200
Episode  745 | score=  1396 | reward=   13.96 | moves= 147 | max_tile=  128 | eps=0.200
Episode  746 | score=  1012 | reward=   10.12 | moves= 123 | max_tile=   64 | eps=0.200
Episode  747 | score=   652 | reward=    6.52 | moves=  92 | max_tile=   64 | eps=0.200
Episode  748 | score=   708 | reward=    7.08 | moves=  95 | max_tile=   64 | eps=0.200
Episode  749 | score=   732 | reward=    7.32 | moves=  97 | max_tile=   64 | eps=0.200
Episode  750 | score=  1588 | reward=   15.88 | moves= 161 | max_tile=  128 | eps=0.200
Episode  751 | score=  1068 | reward=   10.68 | moves= 110 | max_tile=  128 | eps=0.200
Episode  752 | score=  1392 | reward=   13.92 | moves= 143 | max_tile=  128 | eps=0.200
Episode  753 | score=   332 | reward=    3.32 | moves=  59 | max_tile=   32 | eps=0.200
Episode  754 | score=   972 | reward=    9.72 | moves= 102 | max_tile=  128 | eps=0.200
Episode  755 | score=  1500 | reward=   15.00 | moves= 154 | max_tile=  128 | eps=0.200
Episode  756 | score=   496 | reward=    4.96 | moves=  71 | max_tile=   64 | eps=0.200
Episode  757 | score=  1360 | reward=   13.60 | moves= 141 | max_tile=  128 | eps=0.200
Episode  758 | score=   368 | reward=    3.68 | moves=  60 | max_tile=   32 | eps=0.200
Episode  759 | score=   688 | reward=    6.88 | moves=  91 | max_tile=   64 | eps=0.200
Episode  760 | score=  2536 | reward=   25.36 | moves= 218 | max_tile=  256 | eps=0.200
Episode  761 | score=   520 | reward=    5.20 | moves=  71 | max_tile=   64 | eps=0.200
Episode  762 | score=   880 | reward=    8.80 | moves= 107 | max_tile=   64 | eps=0.200
Episode  763 | score=  1372 | reward=   13.72 | moves= 147 | max_tile=  128 | eps=0.200
Episode  764 | score=  1172 | reward=   11.72 | moves= 129 | max_tile=  128 | eps=0.200
Episode  765 | score=  2148 | reward=   21.48 | moves= 183 | max_tile=  256 | eps=0.200
Episode  766 | score=  1620 | reward=   16.20 | moves= 163 | max_tile=  128 | eps=0.200
Episode  767 | score=   652 | reward=    6.52 | moves=  86 | max_tile=   64 | eps=0.200
Episode  768 | score=   368 | reward=    3.68 | moves=  54 | max_tile=   64 | eps=0.200
Episode  769 | score=   668 | reward=    6.68 | moves=  89 | max_tile=   64 | eps=0.200
Episode  770 | score=   688 | reward=    6.88 | moves=  90 | max_tile=   64 | eps=0.200
Episode  771 | score=  1980 | reward=   19.80 | moves= 162 | max_tile=  256 | eps=0.200
Episode  772 | score=  3180 | reward=   31.80 | moves= 260 | max_tile=  256 | eps=0.200
Episode  773 | score=  1296 | reward=   12.96 | moves= 142 | max_tile=  128 | eps=0.200
Episode  774 | score=  1312 | reward=   13.12 | moves= 138 | max_tile=  128 | eps=0.200
Episode  775 | score=  1080 | reward=   10.80 | moves= 115 | max_tile=  128 | eps=0.200
Episode  776 | score=  1728 | reward=   17.28 | moves= 176 | max_tile=  128 | eps=0.200
Episode  777 | score=  1688 | reward=   16.88 | moves= 156 | max_tile=  128 | eps=0.200
Episode  778 | score=   832 | reward=    8.32 | moves= 108 | max_tile=   64 | eps=0.200
Episode  779 | score=   860 | reward=    8.60 | moves= 101 | max_tile=   64 | eps=0.200
Episode  780 | score=  1132 | reward=   11.32 | moves= 121 | max_tile=  128 | eps=0.200
Episode  781 | score=   568 | reward=    5.68 | moves=  76 | max_tile=   64 | eps=0.200
Episode  782 | score=  1232 | reward=   12.32 | moves= 124 | max_tile=  128 | eps=0.200
Episode  783 | score=   576 | reward=    5.76 | moves=  79 | max_tile=   64 | eps=0.200
Episode  784 | score=  1224 | reward=   12.24 | moves= 127 | max_tile=  128 | eps=0.200
Episode  785 | score=   688 | reward=    6.88 | moves=  87 | max_tile=   64 | eps=0.200
Episode  786 | score=  1016 | reward=   10.16 | moves= 105 | max_tile=  128 | eps=0.200
Episode  787 | score=  3096 | reward=   30.96 | moves= 259 | max_tile=  256 | eps=0.200
Episode  788 | score=   872 | reward=    8.72 | moves= 105 | max_tile=   64 | eps=0.200
Episode  789 | score=  2280 | reward=   22.80 | moves= 188 | max_tile=  256 | eps=0.200
Episode  790 | score=  1128 | reward=   11.28 | moves= 124 | max_tile=  128 | eps=0.200
Episode  791 | score=  1648 | reward=   16.48 | moves= 166 | max_tile=  128 | eps=0.200
Episode  792 | score=   924 | reward=    9.24 | moves= 113 | max_tile=   64 | eps=0.200
Episode  793 | score=  2612 | reward=   26.12 | moves= 219 | max_tile=  256 | eps=0.200
Episode  794 | score=  1080 | reward=   10.80 | moves= 119 | max_tile=  128 | eps=0.200
Episode  795 | score=   952 | reward=    9.52 | moves= 113 | max_tile=   64 | eps=0.200
Episode  796 | score=   908 | reward=    9.08 | moves= 109 | max_tile=   64 | eps=0.200
Episode  797 | score=  1260 | reward=   12.60 | moves= 133 | max_tile=  128 | eps=0.200
Episode  798 | score=  1244 | reward=   12.44 | moves= 133 | max_tile=  128 | eps=0.200
Episode  799 | score=   684 | reward=    6.84 | moves=  89 | max_tile=   64 | eps=0.200
Episode  800 | score=   976 | reward=    9.76 | moves= 103 | max_tile=  128 | eps=0.200
