episode,score,reward,moves,max_tile,epsilon
364,772,27.819999999999993,90,64,0.47625953212578087
365,1516,51.00999999999991,153,128,0.4762119061725683
366,660,25.950000000000003,87,64,0.47616428498195107
367,1464,50.08999999999991,151,128,0.47611666855345286
368,1000,35.04999999999998,109,128,0.4760690568865975
369,1584,55.38999999999989,167,128,0.47602144998090884
370,648,25.43,85,64,0.47597384783591073
371,688,27.130000000000003,91,64,0.47592625045112713
372,1024,35.78999999999999,111,128,0.475878657826082
373,2128,63.429999999999886,177,256,0.4758310699602994
374,456,18.310000000000002,65,64,0.47578348685330335
375,584,23.190000000000005,79,64,0.475735908504618
376,1136,37.20999999999999,113,128,0.47568833491376755
377,2812,83.81999999999987,232,256,0.47564076608027617
378,1144,40.23999999999997,124,128,0.47559320200366817
379,1608,55.42999999999991,167,128,0.47554564268346783
380,640,24.100000000000012,80,64,0.47549808811919947
381,1316,44.459999999999944,134,128,0.4754505383103875
382,796,32.21,107,64,0.4754029932565565
383,1668,56.9799999999999,170,128,0.47535545295723086
384,1704,57.589999999999876,171,128,0.4753079174119351
385,1308,44.37999999999993,134,128,0.47526038662019393
386,532,21.27,73,64,0.4752128605815319
387,1272,42.56999999999995,129,128,0.4751653392954737
388,1100,38.299999999999955,118,128,0.4751178227615442
389,1620,54.249999999999915,161,128,0.47507031097926805
390,1740,58.94999999999988,175,128,0.47502280394817015
391,1316,44.25999999999994,134,128,0.47497530166777535
392,1056,37.00999999999998,115,128,0.4749278041376086
393,1316,44.959999999999944,136,128,0.47488031135719483
394,1176,40.80999999999999,125,128,0.47483282332605914
395,1412,47.569999999999915,143,128,0.4747853400437265
396,1196,41.75999999999994,128,128,0.47473786150972214
397,324,15.39000000000001,59,32,0.4746903877235712
398,656,26.56000000000001,90,64,0.47464291868479885
399,1652,56.569999999999894,169,128,0.4745954543929304
400,3180,95.69999999999983,264,256,0.4745479948474911
401,2404,73.98999999999988,209,256,0.47450054004800635
402,1092,37.919999999999966,118,128,0.47445308999400154
403,2216,65.95999999999987,184,256,0.4744056446850021
404,416,17.81000000000001,65,32,0.47435820412053364
405,624,25.439999999999998,86,64,0.4743107683001216
406,1096,38.759999999999955,120,128,0.47426333722329156
407,2436,74.05999999999989,208,256,0.4742159108895692
408,588,23.729999999999997,81,64,0.47416848929848027
409,620,25.200000000000003,86,64,0.47412107244955043
410,1480,50.349999999999916,151,128,0.47407366034230547
411,600,24.349999999999994,83,64,0.47402625297627127
412,1508,51.42999999999991,155,128,0.47397885035097365
413,544,21.040000000000006,72,64,0.47393145246593854
414,1348,48.32999999999992,149,128,0.47388405932069194
415,1156,40.85999999999996,126,128,0.4738366709147599
416,1168,40.97999999999997,126,128,0.47378928724766844
417,2452,73.81999999999988,206,256,0.4737419083189437
418,1068,36.379999999999974,112,128,0.4736945341281118
419,732,28.81999999999999,96,64,0.473647164674699
420,596,24.210000000000008,83,64,0.4735997999582315
421,1628,54.979999999999905,164,128,0.47355243997823565
422,1352,46.869999999999926,143,128,0.47350508473423786
423,1044,36.989999999999974,115,128,0.4734577342257644
424,1020,39.099999999999966,124,64,0.47341038845234185
425,616,24.860000000000003,84,64,0.4733630474134966
426,1028,36.07999999999996,112,128,0.47331571110875525
427,476,19.610000000000007,69,64,0.4732683795376444
428,1476,51.05999999999992,154,128,0.4732210526996906
429,688,27.729999999999997,93,64,0.47317373059442064
430,568,23.179999999999996,80,64,0.4731264132213612
431,1248,43.57999999999994,134,128,0.47307910058003905
432,2140,64.34999999999987,181,256,0.473031792669981
433,716,28.159999999999997,94,64,0.47298448949071403
434,1320,44.999999999999936,136,128,0.47293719104176496
435,300,14.15000000000001,55,32,0.4728898973226608
436,316,15.010000000000009,57,32,0.4728426083329285
437,1036,36.209999999999965,113,128,0.47279532407209524
438,1036,36.20999999999999,113,128,0.47274804453968805
439,788,29.079999999999988,94,64,0.47270076973523406
440,3032,89.9699999999999,247,256,0.47265349965826053
441,836,33.309999999999995,109,64,0.47260623430829474
442,3112,93.7699999999999,259,256,0.47255897368486394
443,704,27.89,93,64,0.47251171778749546
444,640,26.349999999999994,89,64,0.4724644666157167
445,1196,42.80999999999997,133,128,0.4724172201690552
446,1564,54.43999999999989,164,128,0.47236997844703826
447,2460,75.04999999999988,211,256,0.47232274144919356
448,1440,50.99999999999993,156,128,0.4722755091750486
449,1032,39.31999999999997,126,64,0.4722282816241311
450,1068,40.129999999999946,127,64,0.4721810587959687
451,936,34.30999999999999,109,64,0.4721338406900891
452,1412,48.71999999999995,148,128,0.47208662730602013
453,556,21.81,75,64,0.4720394186432895
454,836,30.859999999999992,100,64,0.4719922147014252
455,468,19.429999999999996,69,64,0.4719450154799551
456,700,27.750000000000004,93,64,0.4718978209784071
457,2500,76.79999999999991,216,256,0.47185063119630927
458,1208,40.92999999999995,125,128,0.47180344613318964
459,900,30.75000000000001,97,128,0.4717562657885763
460,1132,41.01999999999996,128,64,0.47170909016199747
461,904,30.989999999999995,97,128,0.4716619192529813
462,712,28.819999999999997,96,64,0.471614753061056
463,1056,36.85999999999998,114,128,0.4715675915857499
464,1316,44.70999999999995,135,128,0.47152043482659134
465,1412,48.31999999999991,146,128,0.4714732827831087
466,976,33.36,104,128,0.47142613545483036
467,412,18.220000000000002,66,32,0.47137899284128487
468,1272,42.469999999999956,129,128,0.47133185494200075
469,380,16.900000000000002,62,32,0.47128472175650654
470,1560,53.29999999999992,160,128,0.4712375932843309
471,1396,47.40999999999992,143,128,0.4711904695250025
472,908,34.02999999999999,109,64,0.47114335047805
473,1304,44.08999999999995,133,128,0.4710962361430022
474,1400,48.09999999999993,146,128,0.4710491265193879
475,588,23.88,82,64,0.471002021606736
476,1300,43.99999999999994,134,128,0.47095492140457534
477,1044,36.239999999999974,112,128,0.4709078259124349
478,1344,46.28999999999992,141,128,0.47086073512984367
479,712,28.369999999999997,95,64,0.47081364905633066
480,1440,49.14999999999991,149,128,0.47076656769142505
481,888,32.48,104,64,0.47071949103465593
482,892,30.36999999999999,95,128,0.47067241908555246
483,992,33.719999999999985,104,128,0.4706253518436439
484,592,24.02,82,64,0.4705782893084595
485,2236,68.3099999999999,193,256,0.4705312314795287
486,676,26.259999999999994,88,64,0.47048417835638073
487,1120,38.499999999999964,118,128,0.4704371299385451
488,632,25.51999999999999,86,64,0.47039008622555123
489,2184,66.18999999999987,187,256,0.47034304721692866
490,1588,53.47999999999991,160,128,0.47029601291220696
491,820,31.19999999999999,102,64,0.47024898331091575
492,2248,66.92999999999991,187,256,0.47020195841258466
