episode,score,reward,moves,max_tile,epsilon
150,732,7.320000000000004,95,64,0.886600080648114
151,892,8.919999999999996,94,128,0.8865114206400492
152,1408,14.079999999999986,146,128,0.8864227694979852
153,1364,13.639999999999992,141,128,0.8863341272210353
154,1424,14.239999999999988,145,128,0.8862454938083132
155,1124,11.239999999999997,120,128,0.8861568692589323
156,912,9.12,110,64,0.8860682535720065
157,1088,10.879999999999994,115,128,0.8859796467466493
158,688,6.8800000000000034,90,64,0.8858910487819747
159,432,4.320000000000002,73,32,0.8858024596770965
160,780,7.800000000000003,98,64,0.8857138794311288
161,2088,20.879999999999978,173,256,0.8856253080431857
162,1004,10.039999999999992,107,128,0.8855367455123814
163,2120,21.199999999999974,179,256,0.8854481918378302
164,1304,13.039999999999994,137,128,0.8853596470186464
165,868,8.68,107,64,0.8852711110539446
166,552,5.520000000000001,77,64,0.8851825839428392
167,676,6.760000000000002,90,64,0.8850940656844449
168,1600,15.999999999999993,160,128,0.8850055562778765
169,596,5.960000000000001,83,64,0.8849170557222487
170,1476,14.759999999999984,154,128,0.8848285640166764
171,872,8.72,103,64,0.8847400811602748
172,1048,10.480000000000002,113,128,0.8846516071521587
173,1052,10.52,110,128,0.8845631419914435
174,1184,11.839999999999998,120,128,0.8844746856772443
175,688,6.880000000000003,90,64,0.8843862382086766
176,568,5.680000000000002,77,64,0.8842977995848557
177,276,2.7600000000000002,52,32,0.8842093698048972
178,1320,13.199999999999994,136,128,0.8841209488679167
179,1300,12.999999999999991,135,128,0.88403253677303
180,584,5.8400000000000025,80,64,0.8839441335193526
181,628,6.280000000000003,86,64,0.8838557391060007
182,2540,25.399999999999956,217,256,0.8837673535320901
183,952,9.519999999999996,112,64,0.8836789767967369
184,744,7.440000000000004,99,64,0.8835906088990573
185,1184,11.839999999999996,120,128,0.8835022498381674
186,1176,11.759999999999996,121,128,0.8834138996131836
187,2060,20.599999999999966,192,128,0.8833255582232223
188,3112,31.11999999999994,252,256,0.8832372256674
189,2592,25.919999999999963,215,256,0.8831489019448333
190,708,7.080000000000004,95,64,0.8830605870546389
191,1392,13.919999999999984,143,128,0.8829722809959334
192,1156,11.559999999999993,126,128,0.8828839837678338
193,1352,13.519999999999987,139,128,0.882795695369457
194,908,9.08,112,64,0.8827074157999201
195,896,8.96,107,64,0.88261914505834
196,592,5.920000000000003,82,64,0.8825308831438342
197,1076,10.759999999999991,119,128,0.8824426300555198
198,1312,13.11999999999999,134,128,0.8823543857925142
199,972,9.719999999999995,103,128,0.882266150353935
200,1172,11.719999999999995,121,128,0.8821779237388996
201,1216,12.159999999999995,123,128,0.8820897059465257
202,724,7.240000000000004,94,64,0.882001496975931
203,1264,12.639999999999985,133,128,0.8819132968262334
